id,title,bathrooms,features,address,macrozone,microzone,latitude,longitude,price_n,surface_n,rooms_n,price_sqm,surface_room,accesso per disabili,aria condizionata,armadi,armadio a muro,arredata,arredato,ascensore,attacco telefonico,bagno in comune,bagno per disabili,bagno privato,balcone,caminetto,campo da tennis,cancello elettrico,cantina,con biancheria,connessione ad internet,cucina,esposizione doppia,esposizione esterna,esposizione interna,fibra ottica,giardino,impianto di allarme,impianto tv centralizzato,impianto tv con parabola satellitare,ingresso privato,lavastoviglie,lavatrice,microonde,moquette,palestra,parquet,parzialmente arredato,piscina,porta blindata,portineria,ripostiglio,sistema di allarme,taverna,terrazzo,tv,tv satellitare/pay tv,videocitofono,heating_Assente,heating_Autonomo,heating_Centralizzato,bikemi_density_500m,tram_density_500m,metro_density_750m
125820371,"Stanza singola via Giuseppe Ripamonti, Milano",1,"aria condizionata, arredato",Via Giuseppe Ripamonti,"Ripamonti, Vigentino",Vigentino - Fatima,45.4335,9.2012,980,21,1,46.66666666666666,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,3,0
126038001,"Stanza singola viale Beatrice d'Este, Milano",1,"aria condizionata, arredato",Viale Beatrice d'Este,Navigli,Bocconi,45.4517,9.1929,990,12,1,82.5,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,7,16,2
127118753,"Stanza singola viale Bligny, Milano",1,arredato,Viale Bligny,Navigli,Bocconi,45.4509,9.1927,1310,16,1,81.875,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,6,18,2
125812315,"Stanza singola via Calatafimi, Milano",1,"aria condizionata, arredato",Via Calatafimi,"Genova, Ticinese",Ticinese,45.4534,9.1838,1090,12,1,90.83333333333331,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,7,23,2
126041231,"Stanza singola Alzaia Naviglio Pavese, Milano",1,arredato,Alzaia Naviglio Pavese,Navigli,Navigli - Darsena,45.4476,9.1769,880,18,1,48.88888888888889,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,5,6,0
126038005,"Stanza singola viale Beatrice d'Este, Milano",1,"aria condizionata, arredato",Viale Beatrice d'Este,Navigli,Bocconi,45.4517,9.1929,990,12,1,82.5,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,7,16,2
126021745,"Stanza doppia via Louis Pasteur 12, Milano",1,"balcone, connessione ad internet, caminetto, giardino, lavatrice, lavastoviglie, microonde, con biancheria, tv, ingresso privato, armadi, cucina",Via Louis Pasteur,"Pasteur, Rovereto",Pasteur,45.4898,9.21949,1200,120,5,10,19.2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,2,6,4
87582048,"Stanza doppia via Luigi Alamanni 18, Milano",1,"connessione ad internet, ripostiglio, cucina, giardino, portineria, lavatrice, microonde, ascensore, ingresso privato, parquet, armadi, arredato",Via Luigi Alamanni,"Ripamonti, Vigentino",Vigentino - Fatima,45.4334,9.19856,500,90,4,5.555555555555555,18,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,3,0
127004999,"Stanza singola via Emilio Morosini, Milano",2,"balcone, cucina, lavatrice, lavastoviglie, bagno in comune, aria condizionata, armadi",Via Emilio Morosini,"Porta Romana, Cadore, Montenero",Cadore,45.4583,9.2106,900,110,4,8.181818181818182,22,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,7,18,0
112148131,"Stanza singola via Santa Maria Valle 7, Milano",3+,"ascensore, connessione ad internet, lavatrice, portineria, con biancheria, bagno privato, tv, armadi, cucina",Via Santa Maria Valle,Centro,Carrobbio,45.4596,9.18419,850,24,5,35.41666666666666,24,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,FALSE,FALSE,TRUE,13,24,7
120201568,"Stanza singola via Santa Maria Valle 7, Milano",3+,"ascensore, connessione ad internet, lavatrice, portineria, con biancheria, bagno privato, tv, armadi, cucina",Via Santa Maria Valle,Centro,Carrobbio,45.4596,9.18419,850,24,5,35.41666666666666,24,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,FALSE,FALSE,TRUE,13,24,7
122319702,"Stanza doppia via Giovanni Durando 21, Milano",1,"giardino, palestra, cucina, sistema di allarme, connessione ad internet, lavatrice, microonde, portineria, con biancheria, bagno privato, aria condizionata, armadi",Via Giovanni Durando,"Affori, Bovisa",Bovisa,45.5054,9.1635,1500,40,2,37.5,20,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,3,2,0
124624957,"Stanza singola piazzale Biancamano 1, Milano",3,"cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, bagno in comune, aria condizionata, armadi",Piazzale Biancamano,"Arco della Pace, Arena, Pagano",Arena,45.4784,9.1807,1100,18,5,61.11111111111111,18,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,5,12,4
75098576,"Stanza doppia via Marcello Prestinari 14, Milano",3+,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, bagno privato, parquet, tv, aria condizionata, armadi",Via Marcello Prestinari,"Affori, Bovisa",Bovisa,45.5012,9.168,850,24,5,35.41666666666666,24,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,TRUE,FALSE,FALSE,2,4,0
112432069,"Stanza in affitto in appartamento via Padova 32, Milano",1,"balcone, cucina, connessione ad internet, microonde, con biancheria, bagno privato, parquet, tv, aria condizionata, ingresso privato, armadi",Via Padova,"Pasteur, Rovereto",Pasteur,45.4886,9.22,900,45,2,20,20,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,TRUE,FALSE,FALSE,2,4,3
122073348,"Stanza doppia via Giosuè Borsi 6, Milano",2,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, tv satellitare/pay tv, bagno privato, parquet, attacco telefonico, aria condizionata, ingresso privato, armadi",Via Giosuè Borsi,Navigli,Navigli - Darsena,45.4476,9.1761,875,15,3,58.33333333333334,15,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,TRUE,FALSE,FALSE,5,6,1
126189451,"Stanza singola via Plinio 3, Milano",2,"balcone, cucina, connessione ad internet, lavatrice, microonde, tv satellitare/pay tv, bagno privato, parquet, tv, aria condizionata, armadi",Via Plinio,"Centrale, Repubblica",Buenos Aires,45.4798,9.2117,850,16,2,53.125,16,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,TRUE,FALSE,FALSE,6,2,5
125435127,"Stanza doppia via Antonio Grossich 17, Milano",2,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, tv satellitare/pay tv, portineria, bagno in comune, parquet, attacco telefonico, tv, armadi",Via Antonio Grossich,"Città Studi, Susa",Città Studi,45.4824,9.2341,950,120,4,7.916666666666667,24,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,TRUE,FALSE,FALSE,4,8,2
105930587,"Stanza singola via Manlio e Gioacchino Savare, 1, Milano",2,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, bagno in comune, aria condizionata, armadi","Via Manlio e Gioacchino Savare, 1","Quadronno, Palestro, Guastalla",Guastalla,45.4628,9.2037,1100,20,5,55,20,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,7,15,3
123776421,"Stanza singola via Procopio 1, Milano",2,"giardino, palestra, balcone, terrazzo, connessione ad internet, lavatrice, lavastoviglie, microonde, tv satellitare/pay tv, portineria, bagno privato, aria condizionata, armadi",Via Procopio,"Solari, Washington",Washington,45.4564,9.154,1050,120,4,8.75,24,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,TRUE,FALSE,FALSE,4,4,3
75637544,"Stanza singola viale Coni Zugna 1, Milano",1,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, portineria, bagno in comune, parquet, aria condizionata, armadi",Viale Coni Zugna,"Solari, Washington",Dezza,45.4606,9.1643,850,120,4,7.083333333333333,24,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,7,10,5
113789397,"Stanza singola viale Lazio 8, Milano",1,"ripostiglio, cucina, connessione ad internet, caminetto, lavatrice, microonde, portineria, bagno in comune, parquet, armadi",Viale Lazio,"Porta Romana, Cadore, Montenero",Porta Romana - Medaglie d'Oro,45.4556,9.2065,975,70,3,13.92857142857143,20,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,5,14,1
125929271,"Stanza singola via Manlio e Gioacchino Savaré 1, Milano",2,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, bagno in comune, aria condizionata, armadi",Via Manlio e Gioacchino Savaré,"Quadronno, Palestro, Guastalla",Guastalla,45.4625,9.2035,1000,15,5,66.66666666666667,15,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,8,15,3
126917355,"Stanza in affitto in appartamento viale Emilio Caldara, Milano",2,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Viale Emilio Caldara,"Quadronno, Palestro, Guastalla",Quadronno - Crocetta,45.4535,9.20199,1010,167,5,6.047904191616767,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,5,14,2
126917779,"Stanza in affitto in appartamento piazza Maria Adelaide di Savoia, Milano",2,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Piazza Maria Adelaide di Savoia,"Centrale, Repubblica",Morgagni,45.4734,9.21442,950,141,5,6.73758865248227,22.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,5,9,2
126916951,"Stanza in affitto in appartamento via Cosimo Del Fante, Milano",2,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Cosimo Del Fante,"Genova, Ticinese",Ticinese,45.4555,9.18524,850,143,5,5.944055944055944,22.880000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,8,16,4
126916745,"Stanza in affitto in appartamento viale Brianza, Milano",2,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Viale Brianza,"Centrale, Repubblica",Centrale,45.4889,9.20984,840,15,5,56,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,4,12,7
126915875,"Stanza in affitto in appartamento via Savona, Milano",2,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Savona,"Famagosta, Barona",Giambellino,45.4488,9.15228,1020,80,4,12.75,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,2,11,2
126917875,"Stanza in affitto in appartamento via Antonio Bazzini, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Antonio Bazzini,"Città Studi, Susa",Città Studi,45.4831,9.22494,920,82,4,11.21951219512195,16.400000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,4,2,2
126917463,"Stanza in affitto in appartamento viale Emilio Caldara, Milano",3,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Viale Emilio Caldara,"Porta Romana, Cadore, Montenero",Montenero,45.4572,9.20484,1035,200,5,5.175,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,7,14,2
126917211,"Stanza in affitto in appartamento viale Coni Zugna, Milano",2,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Viale Coni Zugna,"Solari, Washington",Solari,45.459,9.1671,995,136,5,7.316176470588236,21.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,5,12,5
126042903,"Stanza singola via Fernanda Wittgens, Milano",1,"aria condizionata, arredato",Via Fernanda Wittgens,Centro,Carrobbio,45.4576,9.1841,844,14,1,60.28571428571428,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,11,22,4
127647020,"Stanza in affitto in appartamento viale Bligny, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Viale Bligny,Navigli,Bocconi,45.4508,9.19124,1245,60,4,20.75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,6,18,2
125982171,"Stanza singola via Andrea Palladio, Milano",1,"aria condizionata, arredato",Via Andrea Palladio,"Porta Romana, Cadore, Montenero",Porta Romana - Medaglie d'Oro,45.4476,9.2004,850,35,1,24.28571428571428,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,2,13,1
122574382,"Stanza singola via Giuseppe Ripamonti, Milano",1,"aria condizionata, arredato",Via Giuseppe Ripamonti,"Ripamonti, Vigentino",Vigentino - Fatima,45.4335,9.2012,995,23,1,43.26086956521739,23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,3,0
126042255,"Stanza singola via Domenichino, Milano",1,arredato,Via Domenichino,"Fiera, Sempione, City Life, Portello",Amendola - Buonarroti,45.4731,9.1495,840,23,1,36.52173913043478,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,3,2,5
127646774,"Stanza in affitto in appartamento viale Bligny, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Viale Bligny,Navigli,Bocconi,45.4508,9.19124,1245,60,4,20.75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,6,18,2
126042289,"Stanza singola via Domenichino, Milano",1,arredato,Via Domenichino,"Fiera, Sempione, City Life, Portello",Amendola - Buonarroti,45.4731,9.1495,940,14,1,67.14285714285714,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,3,2,5
122756620,"Stanza singola viale Gian Galeazzo, Milano",1,arredato,Viale Gian Galeazzo,"Genova, Ticinese",Ticinese,45.4524,9.1842,1000,25,1,40,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,6,22,2
107196703,"Stanza singola via Filippo Brunelleschi, Milano",1,"aria condizionata, arredato",Via Filippo Brunelleschi,"Famagosta, Barona",Giambellino,45.4487,9.1438,895,9,1,99.44444444444444,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,2,8,3
127462814,"Stanza in affitto in appartamento via Bernardino Verro, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Bernardino Verro,"Ripamonti, Vigentino",Ripamonti - Fondazione Prada,45.4378,9.193,1100,85,3,12.94117647058824,22.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,0,0,0
126037905,"Stanza singola viale Papiniano, Milano",1,arredato,Viale Papiniano,"Genova, Ticinese",Corso Genova,45.4579,9.1706,880,12,1,73.33333333333333,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,3,17,6
113938495,"Stanza singola corso Sempione, Milano",1,"aria condizionata, arredato",Corso Sempione,"Fiera, Sempione, City Life, Portello",Sempione,45.4855,9.1604,980,30,1,32.66666666666666,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,5,19,2
124839225,"Stanza singola via Cassano d'Adda, Milano",1,"aria condizionata, arredato",Via Cassano d'Adda,"Corvetto, Rogoredo",Corvetto,45.4386,9.2098,940,20,1,47,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,2,0,0
126042267,"Stanza singola via Michelangelo Buonarroti, Milano",1,"aria condizionata, arredato",Via Michelangelo Buonarroti,"Solari, Washington",Vercelli - Wagner,45.4689,9.1556,965,10,1,96.5,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,5,7,5
127569802,"Stanza in affitto in appartamento piazza Irnerio, Milano",1,"fibra ottica, porta blindata, esposizione esterna, balcone, impianto tv centralizzato",Piazza Irnerio,"Solari, Washington",Washington,45.4611,9.15286,930,90,3,10.33333333333333,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,4,0,3
127355931,"Stanza in affitto in appartamento corso Lodi, Milano",3,"fibra ottica, porta blindata, esposizione esterna, balcone, terrazzo, impianto tv centralizzato",Corso Lodi,"Corvetto, Rogoredo",Corvetto,45.4406,9.22354,840,15,4,56,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,TRUE,FALSE,4,0,3
127303353,"Stanza in affitto in appartamento Alzaia Naviglio Pavese, Milano",2,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Alzaia Naviglio Pavese,"Famagosta, Barona",Famagosta,45.4395,9.17476,1100,78,3,14.1025641025641,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,0,4,2
127105515,"Stanza in affitto in casa indipendente piazzale Biancamano, 1, Milano",3,"aria condizionata, porta blindata, balcone, arredato","piazzale Biancamano, 1","Arco della Pace, Arena, Pagano",Arena,45.4783,9.18053,900,35,1,25.71428571428572,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,5,12,2
107196699,"Stanza singola via Filippo Brunelleschi, Milano",1,"aria condizionata, arredato",Via Filippo Brunelleschi,"Famagosta, Barona",Giambellino,45.4487,9.1438,895,9,1,99.44444444444444,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,2,8,3
125812297,"Stanza singola viale Tibaldi, Milano",1,"aria condizionata, arredato",Viale Tibaldi,"Abbiategrasso, Chiesa Rossa",Pezzotti - Meda,45.4444,9.184,890,9,1,98.88888888888889,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,3,10,0
127490572,"Stanza in affitto in appartamento viale Coni Zugna, Milano",3,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Viale Coni Zugna,"Solari, Washington",Solari,45.4573,9.16933,1280,15,3,85.33333333333333,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,4,20,7
126982281,"Stanza singola via Medardo Rosso, Milano",1,arredato,Via Medardo Rosso,"Cenisio, Sarpi, Isola",Isola,45.4904,9.1847,870,18,1,48.33333333333334,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,5,11,4
126242225,"Stanza singola corso Buenos Aires, Milano",1,"aria condizionata, arredato",Corso Buenos Aires,"Centrale, Repubblica",Buenos Aires,45.4811,9.2114,840,14,1,60,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,7,7,5
127356083,"Stanza in affitto in appartamento viale Coni Zugna, Milano",3,"fibra ottica, porta blindata, esposizione esterna, balcone, impianto tv centralizzato",Viale Coni Zugna,"Solari, Washington",Solari,45.4573,9.16933,890,15,3,59.33333333333334,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,4,20,7
126040411,"Stanza multipla via Gentilino, Milano",1,arredato,Via Gentilino,Navigli,Corso San Gottardo,45.4491,9.1814,930,20,1,46.5,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,7,21,0
127356419,"Stanza in affitto in appartamento viale Coni Zugna, Milano",3,"fibra ottica, porta blindata, esposizione esterna, balcone, impianto tv centralizzato",Viale Coni Zugna,"Solari, Washington",Solari,45.4573,9.16933,890,15,3,59.33333333333334,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,4,20,7
126038051,"Stanza singola corso Buenos Aires, Milano",1,"aria condizionata, arredato",Corso Buenos Aires,"Centrale, Repubblica",Buenos Aires,45.4811,9.2114,890,15,1,59.33333333333334,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,7,7,5
127646592,"Stanza in affitto in appartamento viale Carlo Espinasse, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Viale Carlo Espinasse,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4945,9.14426,1875,70,4,26.78571428571428,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,1,17,0
