id,heating,macrozone,microzone,latitude,longitude,photo_count,price,sqm,n_rooms,n_bath,floor_num,has_elevator,feat_arredato,feat_balcone,feat_ascensore,feat_lavatrice,feat_aria_condizionata,feat_portineria,feat_terrazzo,feat_giardino,feat_lavastoviglie
118651467,Centralizzato,"Bicocca, Niguarda",Niguarda,45.5189,9.19509,7,650,25,5,1,4,0,0,0,1,1,0,1,0,0,0
112653409,Autonomo,"Affori, Bovisa",Bovisa,45.5026,9.15345,7,690,12,4,1,1,0,0,1,0,1,0,0,0,0,1
117673471,Centralizzato,"Bicocca, Niguarda",Niguarda,45.5177,9.19347,7,700,65,3,1,0,0,0,0,1,1,0,0,0,0,0
126016935,Centralizzato,"Bisceglie, Baggio, Olmi",Bisceglie,45.4568,9.11327,18,650,4,6,2,3,0,0,0,1,1,0,0,0,1,1
126255419,Centralizzato,"Bicocca, Niguarda",Bignami - Ponale,45.5257,9.20737,7,650,65,3,1,0.5,0,0,0,1,1,0,1,0,1,1
117728931,Autonomo,"Precotto, Turro",Gorla,45.5058,9.22885,9,700,NA,2,1,2,0,0,0,1,1,0,0,0,0,0
123484285,Assente,"Bicocca, Niguarda",Bignami - Ponale,45.523,9.20693,9,600,100,2,2,5,0,0,0,1,0,0,0,0,0,0
123629221,Autonomo,"Famagosta, Barona",Cantalupa - San Paolo,45.4315,9.16972,11,650,15,4,2,1,0,0,0,1,1,0,0,1,1,1
126874473,Centralizzato,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4975,9.14871,8,650,NA,4,2,0,0,0,0,0,1,0,0,0,1,1
122339266,Assente,"Bicocca, Niguarda",Niguarda,45.5164,9.20168,8,650,NA,6,2,2,0,0,0,1,1,0,1,0,0,1
127492340,Centralizzato,"Affori, Bovisa",Quarto Oggiaro,45.5123,9.14833,9,650,NA,5,1,4,0,0,1,1,1,0,1,0,0,1
127137123,Autonomo,"Maggiolina, Istria",Maggiolina,45.4976,9.1968,8,650,18,3,1,3,0,0,1,0,0,0,0,0,0,0
126550671,Centralizzato,Forlanini,Quartiere Forlanini,45.4605,9.2448,20,600,65,3,1,0.5,0,0,0,0,1,0,1,0,1,0
121837240,Autonomo,"Famagosta, Barona",Cantalupa - San Paolo,45.4242,9.1574,6,650,12,2,2,7,0,0,0,0,1,0,0,0,1,1
117154543,Centralizzato,"Bicocca, Niguarda",Niguarda,45.5219,9.19513,7,650,18,4,2,2,0,0,0,1,1,0,1,0,0,1
115146861,Centralizzato,"Affori, Bovisa",Bovisa,45.4969,9.15425,8,680,150,4,2,9,0,0,1,1,1,0,1,0,1,0
127134517,Centralizzato,Navigli,Navigli - Darsena,45.4484,9.16031,6,700,12,5,1,8,0,0,1,0,1,0,1,0,0,1
124484383,Centralizzato,"Abbiategrasso, Chiesa Rossa",Chiesa Rossa,45.427,9.17364,1,650,16,2,1,4,0,0,1,1,1,0,0,0,0,1
126374163,Centralizzato,"Uptown, Cascina Merlata, Viale Certosa",Ghisolfa - Mac Mahon,45.4941,9.15777,7,650,70,3,1,3,0,0,0,0,1,0,1,0,0,1
114474883,Centralizzato,"Abbiategrasso, Chiesa Rossa",Chiesa Rossa,45.4267,9.17152,6,600,110,4,2,3,0,0,0,0,1,0,0,0,1,0
126969477,Centralizzato,"Bisceglie, Baggio, Olmi",Bisceglie,45.4577,9.10434,4,630,24,3,1,2,0,0,1,1,1,0,1,0,0,0
120457966,Centralizzato,"San Siro, Trenno",San Siro,45.4735,9.134,6,600,75,3,1,1,0,0,1,1,1,0,0,0,0,1
126194087,Centralizzato,"Solari, Washington",Solari,45.4563,9.1706,6,650,70,5,1,3,0,0,1,1,1,0,1,0,0,0
125816789,Centralizzato,"Bicocca, Niguarda",Bignami - Ponale,45.5265,9.2108,5,590,15,4,2,1,0,0,0,1,1,0,0,0,0,1
126559501,Autonomo,"Affori, Bovisa",Affori,45.5104,9.179,5,700,58,3,1,3,0,0,1,0,1,0,0,1,0,0
125580891,Centralizzato,"Abbiategrasso, Chiesa Rossa",Cermenate - Abbiategrasso,45.4363,9.18347,6,650,65,3,1,5,0,0,1,0,1,0,0,1,0,0
120644634,Centralizzato,"Città Studi, Susa",Casoretto,45.4863,9.21838,4,700,120,6,2,5,0,0,1,1,1,0,0,0,0,1
95589058,Centralizzato,"Solari, Washington",Washington,45.4629,9.15474,7,695,16,3,1,4,0,0,0,1,1,0,0,0,0,1
123624463,Centralizzato,"Garibaldi, Moscova, Porta Nuova",Garibaldi - Corso Como,45.485,9.18357,6,610,77,4,1,2,0,0,0,0,1,0,1,0,0,0
122579856,Centralizzato,"Famagosta, Barona",Tre Castelli - Faenza,45.4403,9.13885,6,650,110,5,2,1,0,0,0,1,1,0,0,0,0,1
115052767,Centralizzato,"Famagosta, Barona",Tre Castelli - Faenza,45.4408,9.12914,6,600,30,2,1,2,0,0,0,0,1,0,0,0,0,1
121242812,Centralizzato,"Centrale, Repubblica",Buenos Aires,45.4849,9.20967,6,700,11,3,1,4,0,0,0,1,1,0,1,0,0,0
125282851,Assente,"Cimiano, Crescenzago, Adriano",Cimiano,45.5022,9.2379,14,600,20,3,1,4,0,0,1,0,0,0,1,0,0,0
127341499,Assente,Navigli,Bocconi,45.4501,9.197,21,650,85,3,2,3,0,0,0,0,1,0,0,0,0,0
126823337,Assente,"Porta Romana, Cadore, Montenero",Cadore,45.4585,9.2129,38,650,110,4,2,2,0,0,0,0,1,0,0,0,0,1
127019585,Assente,"Famagosta, Barona",Tre Castelli - Faenza,45.4404,9.1391,11,700,117,5,NA,2,0,0,1,0,1,1,0,0,0,0
124736491,Autonomo,"Udine, Lambrate",Lambrate,45.4829,9.2414,26,650,100,4,1,1,1,0,1,0,0,0,1,0,0,0
124736487,Autonomo,"Udine, Lambrate",Lambrate,45.4829,9.2414,21,650,100,4,1,1,1,0,0,0,0,0,0,0,0,0
115232003,Assente,Navigli,Bocconi,45.4478,9.1898,17,700,14,1,1,4,0,0,1,0,0,1,1,0,0,0
125033853,Assente,"Città Studi, Susa",Città Studi,45.4766,9.2178,40,700,139,4,2,3,0,0,1,0,1,1,0,0,0,1
115378535,Assente,"Bicocca, Niguarda",Bignami - Ponale,45.5265,9.2049,32,650,11,4,1,2,0,0,1,0,1,0,1,0,1,0
127061347,Assente,"Centrale, Repubblica",Repubblica,45.4799,9.20081,20,620,18,6,4,1,0,0,0,0,0,0,0,0,0,0
126787111,Assente,"Centrale, Repubblica",Repubblica,45.4799,9.20081,22,600,18,6,4,1,0,0,0,0,0,0,0,0,0,0
122040750,Assente,"Famagosta, Barona",Famagosta,45.4409,9.171,4,680,58,2,1,1,0,0,0,0,0,1,0,0,0,0
127530506,Assente,"Città Studi, Susa",Città Studi,45.4697,9.2325,15,600,150,6,2,2,0,0,1,0,1,1,1,0,0,1
126449925,Centralizzato,"Famagosta, Barona",Famagosta,45.4373,9.1611,20,650,16,4,2,7,0,0,1,0,1,1,0,0,0,0
126449923,Centralizzato,"Famagosta, Barona",Famagosta,45.4373,9.1611,20,590,14,4,2,7,0,0,1,0,1,1,0,0,0,0
126717421,Assente,"Bicocca, Niguarda",Bruzzano,45.531,9.1719,16,600,40,1,1,6,0,0,0,0,1,1,0,1,0,1
121792160,Assente,"Maggiolina, Istria",Maggiolina,45.4949,9.2025,14,600,15,5,2,1,0,0,1,0,1,0,1,1,1,1
125867487,Assente,"Bicocca, Niguarda",Prato Centenaro,45.5107,9.1944,25,650,11,2,1,2,0,0,0,0,1,1,0,0,1,0
127030421,Centralizzato,"Affori, Bovisa",Dergano,45.5015,9.18078,10,700,70,2,1,0.5,0,0,0,0,1,0,0,1,0,1
125986765,Centralizzato,"Corvetto, Rogoredo",Corvetto,45.4375,9.21865,12,650,16,3,1,1,0,0,1,1,1,0,1,0,0,1
127364641,Assente,"Città Studi, Susa",Città Studi,45.4829,9.21803,10,690,18,1,1,4,0,0,0,0,0,0,0,0,0,0
109752933,Assente,"Città Studi, Susa",Argonne - Corsica,45.4625,9.2311,11,670,100,3,2,5,0,0,1,0,1,1,1,0,0,1
123384859,Assente,"Cimiano, Crescenzago, Adriano",Crescenzago,45.5084,9.2553,19,600,156,5,2,3,0,0,1,0,1,1,0,0,0,0
127525100,Assente,"Famagosta, Barona",Barona,45.4453,9.1565,28,600,35,2,1,3,0,0,1,0,1,1,0,1,1,0
114753557,Centralizzato,"San Siro, Trenno",Gallaratese,45.495,9.12842,6,600,NA,2,1,5,0,0,0,0,1,0,1,0,0,1
120438084,Autonomo,"San Siro, Trenno",Trenno,45.4941,9.10001,20,650,19,3,1,6,0,0,0,1,1,0,0,0,1,1
115080249,Centralizzato,"Napoli, Soderini",Tripoli - Soderini,45.4541,9.14878,6,600,70,2,1,2,0,0,1,1,1,0,1,0,0,1
126291095,Centralizzato,"Fiera, Sempione, City Life, Portello",Monte Rosa - Lotto,45.4847,9.14391,6,700,20,2,1,5,0,0,1,1,1,0,1,0,1,1
113934667,Autonomo,"Cimiano, Crescenzago, Adriano",Ponte Nuovo,45.5061,9.23627,6,600,10,3,2,1,0,0,0,0,1,0,0,0,0,0
121489284,Centralizzato,"Ripamonti, Vigentino",Vigentino - Fatima,45.4293,9.20054,1,650,90,3,1,2,0,0,1,1,1,0,1,0,1,0
121370004,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.5012,9.13554,6,650,30,2,1,0.5,0,0,0,0,1,0,0,0,1,0
119846100,Centralizzato,"Bicocca, Niguarda",Bignami - Ponale,45.5231,9.20789,6,650,90,3,1,3,0,0,0,0,1,0,1,1,0,0
119892766,Centralizzato,"Bicocca, Niguarda",Bignami - Ponale,45.5235,9.20756,4,600,90,4,1,3,0,0,0,1,1,0,0,1,0,1
103375150,Centralizzato,Centro,Duomo,45.4637,9.18813,8,650,85,3,1,4,0,0,0,1,1,0,1,0,0,0
121449896,Assente,"Bande Nere, Inganni",Lorenteggio,45.4522,9.13771,8,650,92,6,2,9,0,0,0,1,1,0,1,0,1,1
113005375,Centralizzato,"Città Studi, Susa",Città Studi,45.4846,9.21723,5,670,100,3,1,1,0,0,0,0,1,0,0,0,1,0
121611266,Autonomo,"Città Studi, Susa",Città Studi,45.4858,9.23333,6,650,80,3,1,5,0,0,0,1,1,0,0,0,0,0
112799171,Autonomo,"Affori, Bovisa",Affori,45.5122,9.16378,8,700,140,6,2,2,0,0,1,1,1,0,0,0,0,0
110925423,Centralizzato,"Porta Vittoria, Lodi",Lodi - Brenta,45.4413,9.21389,5,600,70,3,1,4,0,0,1,0,1,0,0,1,0,1
121713602,Centralizzato,"San Siro, Trenno",San Siro,45.4682,9.13819,17,700,NA,3,2,3,0,0,0,1,1,0,1,0,1,1
108917595,Centralizzato,"Udine, Lambrate",Lambrate,45.4729,9.24905,8,700,13,3,1,2,0,0,0,0,1,0,0,0,1,1
116447779,Centralizzato,"Bande Nere, Inganni",Inganni,45.4573,9.11996,9,650,25,2,1,6,0,0,1,1,1,0,0,1,0,0
123129443,Centralizzato,"Bande Nere, Inganni",Gambara,45.4615,9.14325,7,650,79,3,2,0,0,0,0,0,1,0,1,0,0,1
102970372,Centralizzato,"Bisceglie, Baggio, Olmi",Quarto Cagnino,45.472,9.11188,10,600,20,6,2,2,0,0,0,1,1,0,0,0,0,1
127006727,Centralizzato,"Precotto, Turro",Gorla,45.508,9.22498,6,610,16,3,1,5,0,0,0,1,1,0,1,0,0,0
124191013,Autonomo,"Famagosta, Barona",Famagosta,45.4396,9.16621,7,600,16,3,2,4,0,0,0,1,1,0,0,1,0,1
122231822,Centralizzato,"Ripamonti, Vigentino",Ripamonti - Fondazione Prada,45.4396,9.19979,11,700,20,6,1,2,0,0,0,1,1,0,1,0,0,1
127299733,Centralizzato,"San Siro, Trenno",Gallaratese,45.4938,9.10827,0,600,50,1,2,0.5,0,0,1,1,1,0,0,1,1,0
124549571,Centralizzato,"Abbiategrasso, Chiesa Rossa",Gratosoglio,45.4151,9.17391,5,600,15,5,2,2,0,0,0,0,1,0,0,0,0,0
121371200,Autonomo,"San Siro, Trenno",San Siro,45.472,9.12062,5,590,8,2,1,2,0,0,0,0,1,0,0,0,0,1
122571966,Centralizzato,"Bisceglie, Baggio, Olmi",Bisceglie,45.4558,9.10578,4,600,NA,4,2,7,0,0,0,1,1,0,0,0,0,0
124872679,Centralizzato,Navigli,Navigli - Darsena,45.4444,9.17593,5,700,14,3,2,1,0,0,0,0,1,0,1,0,0,0
110695973,Centralizzato,"Cenisio, Sarpi, Isola",Cenisio,45.4893,9.16782,5,680,20,5,1,4,0,0,0,1,1,0,1,0,0,0
123074223,Centralizzato,"Famagosta, Barona",Barona,45.4422,9.15435,9,700,17,3,1,0.5,0,0,0,0,1,0,0,0,0,1
121879834,Autonomo,"Pasteur, Rovereto",Pasteur,45.4909,9.21877,5,600,18,3,1,1,0,0,1,1,1,0,0,0,0,0
126723485,Autonomo,"Abbiategrasso, Chiesa Rossa",Gratosoglio,45.4173,9.17391,5,600,110,2,1,7,0,0,1,1,1,0,0,0,0,1
117346253,Centralizzato,"Città Studi, Susa",Plebisciti - Susa,45.4675,9.22335,7,650,80,2,1,1,0,0,0,0,1,0,1,1,0,1
105468977,Centralizzato,"San Siro, Trenno",San Siro,45.474,9.14305,5,690,30,2,1,5,0,0,1,0,1,0,1,0,0,0
117616871,Centralizzato,"Famagosta, Barona",Famagosta,45.4418,9.17233,5,624,60,3,1,6,0,0,0,1,1,0,1,0,0,0
110589117,Centralizzato,"Affori, Bovisa",Vialba,45.5157,9.14482,4,600,15,2,1,5,0,0,0,0,1,0,0,0,0,0
105932573,Centralizzato,"Affori, Bovisa",Quarto Oggiaro,45.5127,9.14236,11,650,16,5,1,7,0,0,0,1,1,0,1,0,0,1
118070285,Assente,"Famagosta, Barona",Famagosta,45.4374,9.16609,5,700,15,2,1,3,0,0,0,1,1,0,1,0,1,0
111047043,Centralizzato,"Udine, Lambrate",Parco Lambro,45.4921,9.24432,3,633,8,4,2,4,0,0,0,0,1,0,1,0,0,1
119355293,Centralizzato,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4931,9.15137,6,630,13,4,1,4,0,0,0,1,1,0,0,0,0,1
110062955,Centralizzato,"Porta Vittoria, Lodi",Martini - Insubria,45.4506,9.22003,7,625,NA,3,1,4,0,0,1,0,1,0,1,0,0,0
123682543,Autonomo,"Famagosta, Barona",Tre Castelli - Faenza,45.4439,9.14226,4,600,75,4,1,0.5,0,0,0,0,1,0,0,0,1,0
125019933,Centralizzato,"Abbiategrasso, Chiesa Rossa",Pezzotti - Meda,45.438,9.18035,6,600,NA,4,2,0.5,0,0,0,1,1,0,1,0,0,0
120746852,Centralizzato,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4957,9.14592,6,700,16,2,1,4,0,0,1,0,0,0,1,0,0,0
114725021,Centralizzato,"Fiera, Sempione, City Life, Portello",Sempione,45.4832,9.15466,7,600,14,2,1,7,0,0,0,1,1,0,1,0,1,0
125372391,Centralizzato,Forlanini,Quartiere Forlanini,45.4584,9.24199,4,600,115,3,1,1,0,0,1,1,1,0,0,0,0,0
110227025,Centralizzato,"Cimiano, Crescenzago, Adriano",Cimiano,45.4995,9.23648,13,700,80,3,1,2,0,0,1,0,1,0,0,0,0,1
126571175,Autonomo,"Città Studi, Susa",Città Studi,45.482,9.22015,9,600,240,4,2,-1,0,0,0,0,1,0,1,0,0,1
126384705,Centralizzato,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.5009,9.14524,9,650,20,NA,NA,5,0,0,1,0,1,0,1,0,0,1
114349577,Centralizzato,"Cimiano, Crescenzago, Adriano",Cimiano,45.5005,9.22975,4,690,150,5,2,2,0,0,0,0,1,0,1,0,0,1
123224761,Centralizzato,"Bicocca, Niguarda",Prato Centenaro,45.5083,9.19707,7,650,115,5,2,6,0,0,0,1,1,0,1,0,0,1
76319584,Assente,"Cenisio, Sarpi, Isola",Farini,45.497,9.18631,13,700,NA,2,1,4,0,1,1,1,1,0,0,0,0,0
119745596,Centralizzato,"Porta Vittoria, Lodi",Bologna - Sulmona,45.4436,9.22518,9,590,80,3,1,6,0,0,1,1,1,0,0,0,0,0
122300768,Autonomo,Navigli,Ascanio Sforza,45.4458,9.17736,20,700,100,3,1,4,0,0,1,0,1,0,0,0,0,0
126477313,Centralizzato,"Cimiano, Crescenzago, Adriano",Cimiano,45.4992,9.24008,11,650,15,4,1,3,0,0,0,0,1,0,1,0,1,1
122516418,Centralizzato,"Corvetto, Rogoredo",Corvetto,45.4371,9.21161,4,635,NA,3,1,4,0,0,0,1,1,0,0,0,0,0
120878016,Centralizzato,"Famagosta, Barona",Tre Castelli - Faenza,45.441,9.12969,5,600,20,2,1,1,0,0,1,1,1,0,1,0,0,0
114452857,Centralizzato,"Famagosta, Barona",Tre Castelli - Faenza,45.4402,9.13718,4,650,120,6,1,9,0,0,0,0,1,0,0,0,1,1
126207469,Autonomo,"Abbiategrasso, Chiesa Rossa",Pezzotti - Meda,45.4392,9.17863,5,600,60,1,1,3,0,0,1,1,1,0,0,0,0,0
96229014,Autonomo,"Abbiategrasso, Chiesa Rossa",Pezzotti - Meda,45.4417,9.18149,3,600,60,3,1,0,0,0,0,0,1,0,0,0,1,1
114961007,Autonomo,"Cenisio, Sarpi, Isola",Farini,45.4933,9.18448,10,700,65,2,1,1,0,0,0,0,1,0,1,0,0,1
123093123,Centralizzato,"Cenisio, Sarpi, Isola",Farini,45.4965,9.17347,8,600,20,NA,1,0.5,0,0,0,1,1,0,1,0,0,0
123748617,Centralizzato,"Pasteur, Rovereto",Parco Trotter,45.4918,9.2271,8,670,20,3,1,3,0,0,1,1,1,0,1,0,0,1
110959317,Centralizzato,"Città Studi, Susa",Argonne - Corsica,45.4651,9.22999,9,650,NA,2,1,2,0,0,0,1,1,0,1,0,0,0
119118401,Centralizzato,"San Siro, Trenno",Gallaratese,45.5009,9.10499,14,630,90,3,1,5,0,0,1,1,1,0,1,0,0,0
110214115,Centralizzato,"Bande Nere, Inganni",Piazzale Siena,45.4674,9.13237,5,650,14,3,1,7,0,0,1,1,1,0,1,0,0,0
120467896,Centralizzato,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4962,9.15299,5,650,110,5,1,3,0,0,0,1,1,0,1,0,0,1
118170887,Autonomo,"Affori, Bovisa",Bovisa,45.4981,9.16982,16,700,NA,NA,NA,4,0,0,1,0,1,0,0,0,0,1
123460375,Centralizzato,"Precotto, Turro",Villa San Giovanni,45.5205,9.22613,5,650,NA,3,2,3,0,0,0,1,1,0,0,0,0,1
126947139,Centralizzato,"Città Studi, Susa",Città Studi,45.486,9.21681,6,600,NA,3,1,7,0,0,1,0,1,0,1,0,0,0
112082821,Centralizzato,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4962,9.15299,5,650,NA,2,1,3,0,0,0,0,1,0,1,0,0,1
117268441,Centralizzato,"San Siro, Trenno",Monte Stella,45.4855,9.14385,5,700,18,2,1,5,0,0,1,1,1,0,1,0,1,1
88083863,Centralizzato,"Affori, Bovisa",Bovisa,45.4965,9.1552,11,700,NA,4,2,1,0,1,1,1,1,0,1,0,1,1
127241045,Centralizzato,"Affori, Bovisa",Bovisa,45.499,9.16839,5,635,25,3,1,1,0,0,1,0,1,0,1,1,0,1
118152583,Autonomo,"San Siro, Trenno",San Carlo,45.4609,9.10908,5,700,60,2,1,1,0,0,0,1,1,0,0,0,0,0
103907381,Autonomo,"San Siro, Trenno",San Carlo,45.4717,9.11595,5,600,120,5,1,5,0,0,0,1,1,0,0,0,0,0
112467449,Centralizzato,"Centrale, Repubblica",Buenos Aires,45.4849,9.20961,6,700,80,6,1,4,0,0,0,0,1,0,1,0,0,0
127573102,Centralizzato,"Cimiano, Crescenzago, Adriano",Ponte Nuovo,45.5109,9.24493,6,650,15,3,1,3,0,0,1,1,1,0,1,0,1,1
126379047,Centralizzato,"Centrale, Repubblica",Morgagni,45.4763,9.217,4,700,92,2,1,4,0,0,0,1,1,0,0,0,0,1
124352885,Centralizzato,"Napoli, Soderini",Piazza Napoli,45.4538,9.15216,4,700,20,4,1,1,0,0,1,1,1,0,1,0,1,1
122798510,Centralizzato,"Genova, Ticinese",Ticinese,45.4529,9.18618,3,700,20,4,2,4,0,0,0,0,1,0,1,0,0,0
126742239,Autonomo,"Città Studi, Susa",Città Studi,45.4684,9.22908,0,700,45,2,1,4,0,0,1,0,0,0,0,0,0,0
122047226,Centralizzato,"Affori, Bovisa",Roserio,45.5182,9.13218,5,650,20,1,2,2,0,0,1,0,1,0,0,0,1,0
125815569,Centralizzato,"Precotto, Turro",Turro,45.5011,9.22125,4,650,20,2,1,4,0,0,0,1,1,0,1,0,0,0
114211411,Centralizzato,"Precotto, Turro",Turro,45.4994,9.22084,4,680,20,4,1,3,0,0,1,1,1,0,1,0,0,0
115269371,Autonomo,"Affori, Bovisa",Quarto Oggiaro,45.5083,9.13432,7,600,69,2,1,2,0,0,1,0,1,0,0,0,0,0
99655086,Autonomo,"Porta Vittoria, Lodi",Martini - Insubria,45.451,9.21882,5,700,14,3,2,5,0,0,0,1,1,0,1,1,1,1
125416819,Centralizzato,"Ripamonti, Vigentino",Ripamonti - Fondazione Prada,45.4396,9.19548,5,600,20,3,1,1,0,0,1,1,1,0,1,0,0,0
123084677,Autonomo,"Ripamonti, Vigentino",Ripamonti - Fondazione Prada,45.4425,9.19179,6,600,120,5,2,2,0,0,0,1,1,0,1,0,0,0
104631659,Assente,"Famagosta, Barona",Famagosta,45.4368,9.16242,8,600,NA,4,1,1,0,0,0,1,1,0,0,0,0,1
101487681,Centralizzato,"Famagosta, Barona",Famagosta,45.437,9.16207,9,700,90,5,1,1,0,0,0,1,1,0,0,0,1,1
122815196,Centralizzato,"San Siro, Trenno",Gallaratese,45.5001,9.10447,6,620,110,3,1,12,0,0,0,1,1,0,0,0,0,0
114489909,Autonomo,"Maggiolina, Istria",Maggiolina,45.5013,9.19835,8,700,120,4,1,4,0,0,1,0,1,0,1,0,0,0
123983041,Centralizzato,"Cenisio, Sarpi, Isola",Zara,45.4933,9.19417,7,620,20,NA,NA,3,0,0,1,0,1,0,0,0,0,0
127252333,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4954,9.1516,3,600,100,3,1,3,0,0,0,0,1,0,1,0,0,1
126258741,Centralizzato,"Ripamonti, Vigentino",Vigentino - Fatima,45.4289,9.20276,5,595,14,2,1,3,0,0,1,1,1,0,1,0,1,0
123115881,Assente,"Bande Nere, Inganni",Primaticcio,45.458,9.12962,2,650,110,6,2,1,0,0,1,1,1,0,0,0,1,0
119332581,Autonomo,"Famagosta, Barona",Tre Castelli - Faenza,45.4408,9.14487,8,700,50,3,1,2,0,0,0,0,1,0,1,1,0,0
118325819,Centralizzato,"Corvetto, Rogoredo",Corvetto,45.4387,9.22711,8,650,20,4,1,3,0,0,0,0,1,0,1,0,0,0
114654019,Centralizzato,"Bicocca, Niguarda",Niguarda,45.5148,9.18351,4,610,25,5,2,0,0,0,0,0,1,0,0,0,1,1
122176332,Centralizzato,"Pasteur, Rovereto",Pasteur,45.4892,9.21068,5,700,28,3,1,3,0,0,0,1,1,0,0,0,0,1
123523223,Centralizzato,"Cimiano, Crescenzago, Adriano",Crescenzago,45.5045,9.24087,8,690,20,2,1,7,0,0,1,0,1,0,1,0,0,1
121043186,Centralizzato,"Maggiolina, Istria",Maggiolina,45.5023,9.1984,9,700,NA,6,3,2,0,0,1,1,1,0,1,0,0,0
125098113,Autonomo,Centro,Brera,45.4698,9.18506,4,600,20,3,1,2,0,0,0,0,1,0,0,0,0,0
120958270,Centralizzato,Navigli,Navigli - Darsena,45.4444,9.17593,4,700,16,3,2,1,0,0,0,1,1,0,1,0,0,0
122678866,Centralizzato,"Affori, Bovisa",Bovisa,45.4982,9.17047,11,600,20,NA,NA,2,0,0,0,0,1,0,0,0,0,1
125779909,Autonomo,"Cenisio, Sarpi, Isola",Farini,45.4974,9.18568,3,650,30,6,2,5,0,0,0,0,1,0,1,0,0,1
120745886,Centralizzato,"Ripamonti, Vigentino",Ripamonti - Fondazione Prada,45.444,9.21477,3,600,57,2,1,3,0,0,0,1,1,0,1,0,0,0
110134027,Centralizzato,"Città Studi, Susa",Argonne - Corsica,45.4657,9.23277,3,680,16,5,1,7,0,0,1,0,1,0,1,1,0,1
126801707,Autonomo,"San Siro, Trenno",San Siro,45.4685,9.13565,3,650,20,4,1,0.5,0,0,0,0,1,0,0,1,0,0
121805560,Centralizzato,"Cimiano, Crescenzago, Adriano",Cimiano,45.4958,9.23867,12,650,15,NA,NA,1,0,0,0,0,1,0,0,0,0,0
125873209,Centralizzato,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4941,9.13685,3,600,140,4,2,2,0,0,1,1,1,0,0,1,0,1
125101361,Assente,"Cenisio, Sarpi, Isola",Paolo Sarpi,45.4815,9.17035,7,700,25,2,1,1,0,0,1,0,0,0,0,0,0,0
118792123,Centralizzato,"Maggiolina, Istria",Cascina dei Pomi,45.4985,9.2086,2,620,16,6,3,7,0,0,1,1,1,0,0,0,1,0
114464535,Centralizzato,"Pasteur, Rovereto",Parco Trotter,45.4909,9.22456,13,700,NA,NA,NA,2,0,0,0,1,1,0,1,0,0,1
122498006,Centralizzato,"Abbiategrasso, Chiesa Rossa",Pezzotti - Meda,45.4427,9.17606,8,600,45,1,1,1,0,0,0,1,1,0,1,0,1,0
119057253,Centralizzato,"Affori, Bovisa",Comasina,45.5267,9.16543,7,650,20,6,1,1,0,0,0,1,1,0,1,0,1,0
124173747,Centralizzato,"Maggiolina, Istria",Maggiolina,45.5007,9.19881,7,610,20,3,1,3,0,0,1,0,1,0,0,0,0,0
125988715,Centralizzato,"Bicocca, Niguarda",Niguarda,45.5163,9.18996,12,650,20,5,2,2,0,0,1,0,1,0,1,0,0,1
118189265,Centralizzato,"Città Studi, Susa",Città Studi,45.4696,9.23131,6,600,68,1,1,1,0,0,1,0,1,0,1,0,0,0
122628826,Centralizzato,"Bande Nere, Inganni",Piazzale Siena,45.4652,9.12885,2,650,12,4,2,5,0,0,0,1,1,0,0,0,0,0
123860527,Centralizzato,"Famagosta, Barona",Giambellino,45.4528,9.14744,8,600,16,4,2,4,0,0,1,1,1,0,1,0,0,0
125723827,Centralizzato,"Cenisio, Sarpi, Isola",Cenisio,45.4923,9.1657,7,650,19,NA,NA,1,0,0,0,1,1,0,0,0,0,0
127125729,Centralizzato,"Affori, Bovisa",Bovisa,45.4995,9.16693,2,700,25,3,1,3,0,0,1,0,1,0,0,1,0,1
119098693,Centralizzato,"Ripamonti, Vigentino",Ripamonti - Fondazione Prada,45.444,9.19332,3,660,NA,4,1,2,0,0,0,0,1,0,1,0,0,1
127135235,Centralizzato,"San Siro, Trenno",Gallaratese,45.4974,9.1074,6,590,12,6,3,4,0,0,0,0,1,0,0,0,0,1
127074821,Centralizzato,"Bande Nere, Inganni",Piazzale Siena,45.4652,9.13212,3,690,NA,5,2,2,0,0,0,0,1,0,0,0,0,1
122163520,Autonomo,"Affori, Bovisa",Bovisasca,45.5165,9.15421,6,600,75,4,1,0,0,0,1,0,1,0,0,0,1,0
114593661,Centralizzato,"Abbiategrasso, Chiesa Rossa",Chiesa Rossa,45.4284,9.17472,7,690,50,5,2,1,0,0,1,0,1,0,0,0,0,1
126965497,Centralizzato,"Famagosta, Barona",Tre Castelli - Faenza,45.4369,9.14852,2,660,20,3,1,1,0,0,1,0,1,0,0,1,0,1
119427595,Centralizzato,"Ripamonti, Vigentino",Ripamonti - Fondazione Prada,45.439,9.19591,11,600,25,NA,NA,2,0,0,1,0,1,0,1,0,1,1
120031624,Autonomo,"Abbiategrasso, Chiesa Rossa",Pezzotti - Meda,45.4411,9.18145,1,600,60,5,1,0,0,0,0,0,1,0,0,0,1,0
